pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
AMPHETAMINE ASPARTATE,CC(N)Cc1ccccc1.NC(CC(=O)O)C(=O)O,CHEMBL1200377,1996.0,Small molecule,,0,False,0,True,0,True,False,False,268.14230712
INAMRINONE LACTATE,CC(O)C(=O)O.Nc1cc(-c2ccncc2)c[nH]c1=O,CHEMBL2096642,1984.0,Small molecule,,0,False,0,True,0,False,True,False,277.10625596
CYCLOPHOSPHAMIDE,O.O=P1(N(CCCl)CCCl)NCCCO1,CHEMBL1200796,1959.0,Small molecule,Immunosuppressant; Antineoplastic,0,False,0,True,0,True,True,False,278.035384394
DEXTROAMPHETAMINE ADIPATE,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,CHEMBL1200782,1975.0,Small molecule,,0,False,0,True,0,True,False,False,281.162708216
AMPHETAMINE ADIPATE,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,CHEMBL1200387,1975.0,Small molecule,,0,False,0,True,0,True,False,False,281.162708216
OXTRIPHYLLINE,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,CHEMBL1200434,1981.0,Small molecule,Bronchodilator,0,False,0,True,1,True,False,False,283.164439532
GUANABENZ ACETATE,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,CHEMBL1200560,1982.0,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,290.033730984
GUANETHIDINE MONOSULFATE,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,CHEMBL1345,1960.0,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,296.151826248
PIRBUTEROL ACETATE,CC(=O)O.CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,CHEMBL1200444,1986.0,Small molecule,Bronchodilator,0,False,0,True,0,False,False,True,300.168521868
MILRINONE LACTATE,CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,CHEMBL1200977,1987.0,Small molecule,,0,False,0,True,0,False,True,False,301.10625596000006
HISTAMINE PHOSPHATE,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O,CHEMBL3989520,1939.0,Small molecule,,0,False,0,True,0,False,True,False,307.0334377
IMIPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12.O,CHEMBL43708,1985.0,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,317.104541708
METARAMINOL BITARTRATE,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL2062262,1954.0,Small molecule,Adrenergic,0,False,0,True,0,False,True,False,317.111066568
PHENYLEPHRINE BITARTRATE,CNC[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL2062264,1973.0,Small molecule,,0,False,0,True,0,False,False,True,317.111066568
METHENAMINE HIPPURATE,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1,CHEMBL1201104,1967.0,Small molecule,Antibacterial (urinary),0,False,0,True,0,True,False,False,319.164439532
OSILODROSTAT PHOSPHATE,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,CHEMBL3707393,2020.0,Small molecule,,0,False,0,True,0,True,False,False,325.062770746
EPINEPHRINE BITARTRATE,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL1256958,1965.0,Small molecule,Adrenergic (ophthalmic),0,False,0,True,0,False,True,True,333.105981188
NEOSTIGMINE METHYLSULFATE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],CHEMBL211471,2013.0,Small molecule,Cholinergic,0,False,0,True,0,False,True,False,334.1198574239999
ISOETHARINE MESYLATE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,CHEMBL1201153,1984.0,Small molecule,Bronchodilator,0,False,0,True,0,False,False,True,335.1402585199999
NOREPINEPHRINE BITARTRATE,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,CHEMBL1434513,1950.0,Small molecule,,0,False,0,True,0,False,True,False,337.100895808
PHENDIMETRAZINE TARTRATE,C[C@H]1[C@H](c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O,CHEMBL2062163,1976.0,Small molecule,,0,False,0,True,0,True,False,False,341.1474520759999
OXYPHENBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O.O,CHEMBL3989676,1960.0,Small molecule,,0,True,0,True,0,True,False,False,342.15795718399994
ETHANOLAMINE OLEATE,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,CHEMBL3989529,1988.0,Small molecule,,0,False,0,True,0,False,True,False,343.308644172
DEXTROAMPHETAMINE SACCHARATE,C[C@H](N)Cc1ccccc1.O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,CHEMBL3989844,1996.0,Small molecule,,0,False,0,True,0,True,False,False,345.14236669599995
IBUPROFEN LYSINE,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,CHEMBL1201141,2006.0,Small molecule,,0,False,0,True,0,False,True,False,352.236207504
PHENIRAMINE MALEATE,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1653,1994.0,Small molecule,,0,False,0,True,0,False,False,True,356.17360724799994
CYCLIZINE LACTATE,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL1200497,1982.0,Small molecule,Antinauseant,0,False,0,True,0,False,True,False,356.209992756
VARENICLINE TARTRATE,O=C(O)C(O)C(O)C(=O)O.c1cnc2cc3c(cc2n1)C1CNCC3C1,CHEMBL2062259,2006.0,Small molecule,,0,False,0,True,0,True,False,False,361.12738532800006
ANTAZOLINE PHOSPHATE,O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,CHEMBL1200550,1994.0,Small molecule,Antihistaminic,0,False,0,True,0,False,False,True,363.134792814
TRANYLCYPROMINE SULFATE,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1.O=S(=O)(O)O,CHEMBL3989698,1961.0,Small molecule,,0,False,0,True,0,True,False,False,364.1456782479999
CEPHALEXIN,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O,CHEMBL1200544,1971.0,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,365.10454170800006
RELEBACTAM,O.O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,CHEMBL3301605,2019.0,Small molecule,,0,False,0,True,0,False,True,False,366.120920044
LORACARBEF,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,CHEMBL1200610,1991.0,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,367.093498356
DEXTROAMPHETAMINE SULFATE,C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.O=S(=O)(O)O,CHEMBL3544971,1960.0,Small molecule,Stimulant (central),0,False,0,True,0,True,False,False,368.1769783759999
SULFISOXAZOLE DIOLAMINE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C.OCCNCCO,CHEMBL1200321,1982.0,Small molecule,Antibacterial,0,False,0,True,0,False,True,True,372.146740868
PENTAZOCINE LACTATE,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,CHEMBL3989509,1967.0,Small molecule,,0,False,0,True,0,False,True,False,375.240958536
KETOROLAC TROMETHAMINE,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,CHEMBL1201124,1989.0,Small molecule,Analgesic,0,False,0,True,0,True,True,True,376.163436488
PHENTOLAMINE MESYLATE,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,CHEMBL1200873,1952.0,Small molecule,Anti-Adrenergic,0,False,0,True,0,False,True,False,377.140927216
FROVATRIPTAN SUCCINATE,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,CHEMBL2138684,2001.0,Small molecule,,0,False,0,True,0,True,False,False,379.17433552
DESVENLAFAXINE SUCCINATE,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,CHEMBL1201728,2008.0,Small molecule,,0,False,0,True,0,True,False,False,381.215137712
PERAMIVIR,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O.O.O,CHEMBL3989402,2014.0,Small molecule,,0,False,0,True,0,False,True,False,382.242749428
ENALAPRILAT,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,CHEMBL3989406,1988.0,Small molecule,,0,False,0,True,0,False,True,False,384.1896512359999
CEFACLOR,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,CHEMBL1201018,1979.0,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,385.049919292
"CAFFEINE, CITRATED",Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1200569,1999.0,Small molecule,,0,False,0,True,1,True,True,False,386.1073781559999
ATROPINE SULFATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,CHEMBL2146146,1960.0,Small molecule,Anticholinergic (ophthalmic),0,False,0,True,0,True,True,True,387.13517314
DOXYLAMINE SUCCINATE,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,CHEMBL1200392,1948.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,388.1998219959999
DIPHEMANIL METHYLSULFATE,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,CHEMBL1200880,1982.0,Small molecule,,0,False,0,True,0,True,False,False,389.166079344
CHLORPHENIRAMINE MALEATE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1659,1950.0,Small molecule,Antihistaminic,0,False,0,True,0,True,True,False,390.1346348959999
DEXCHLORPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1200927,1981.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,390.1346348959999
DIETHYLCARBAMAZINE CITRATE,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL937,1950.0,Small molecule,Anthelmintic,0,False,0,True,0,True,False,False,391.1954648879999
RIZATRIPTAN BENZOATE,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,CHEMBL1201032,1998.0,Small molecule,Antimigraine,0,False,0,True,0,True,False,False,391.20082504
PERHEXILINE MALEATE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,CHEMBL1334033,1974.0,Small molecule,Vasodilator (coronary),0,True,0,True,0,False,False,False,393.28790872799993
GLYCOPYRROLATE,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],CHEMBL1201027,1961.0,Small molecule,Anticholinergic,0,False,0,True,0,True,True,True,397.125255856
DESVENLAFAXINE FUMARATE,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O.O=C(O)/C=C/C(=O)O,CHEMBL3989861,2013.0,Small molecule,,0,False,0,True,0,True,False,False,397.2100523319999
SAFINAMIDE MESYLATE,CS(=O)(=O)O.C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,CHEMBL48582,2017.0,Small molecule,,0,False,0,True,0,True,False,False,398.131171056
RIVASTIGMINE TARTRATE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL215645,2000.0,Small molecule,,0,False,0,True,0,True,False,False,400.1845658559999
FENOLDOPAM MESYLATE,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,CHEMBL1026,1997.0,Small molecule,Dopamine Agonist; Antihypertensive,0,False,0,True,0,False,True,False,401.06998604
ASENAPINE MALEATE,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1.O=C(O)/C=C\C(=O)O,CHEMBL3544974,2009.0,Small molecule,,0,False,0,True,0,False,False,True,401.1030004199999
PYRILAMINE MALEATE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,CHEMBL1201006,1973.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,True,401.1950709639999
BIPERIDEN LACTATE,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,CHEMBL1201067,1961.0,Small molecule,Antiparkinsonian; Anticholinergic,0,False,0,True,0,False,True,False,401.2566086
BENZTROPINE MESYLATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,CHEMBL1200383,1954.0,Small molecule,Antiparkinsonian,0,False,0,True,0,True,True,False,403.181729408
RUXOLITINIB PHOSPHATE,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,CHEMBL1795071,2011.0,Small molecule,,0,False,0,True,0,True,False,False,404.1361897819999
CARBINOXAMINE MALEATE,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1200974,2003.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,406.129549516
CEFPROZIL,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,CHEMBL3184906,1991.0,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,407.115106392
GENTIAN VIOLET,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],CHEMBL64894,1982.0,Small molecule,"Anti-Infective, Topical",0,True,0,True,0,False,False,True,407.21282564
REGADENOSON,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1.O,CHEMBL3989695,2008.0,Small molecule,,0,False,0,True,1,False,True,False,408.1505803599999
DICLOFENAC EPOLAMINE,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,CHEMBL1201180,2007.0,Small molecule,,0,False,0,True,0,False,False,True,410.116397988
PERGOLIDE MESYLATE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,CHEMBL1275,1988.0,Small molecule,Dopamine Agonist,0,True,0,True,1,True,False,False,410.1697848199999
OSELTAMIVIR PHOSPHATE,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,CHEMBL1200340,1999.0,Small molecule,,0,False,0,True,0,True,False,False,410.18180258199993
TRIMIPRAMINE MALEATE,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,CHEMBL1200948,1979.0,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,410.2205574399999
BRETYLIUM TOSYLATE,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,CHEMBL1095292,1986.0,Small molecule,Cardiac Depressant (anti-arrhythmic); Anti-Adrenergic,0,False,0,True,0,False,True,False,413.0660267279999
SUMATRIPTAN SUCCINATE,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,CHEMBL1201150,1992.0,Small molecule,Antimigraine,0,False,0,True,0,True,True,True,413.1620565839999
ESCITALOPRAM OXALATE,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,CHEMBL1200322,2002.0,Small molecule,,0,False,0,True,0,True,False,False,414.159100056
CODEINE PHOSPHATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O,CHEMBL1201099,1952.0,Small molecule,Antitussive; Analgesic (narcotic),0,False,0,True,1,True,False,False,415.1396034219999
TEGASEROD MALEATE,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O,CHEMBL1516474,2002.0,Small molecule,,0,True,0,True,0,True,False,False,417.2012189639999
CALCIFEDIOL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.O,CHEMBL3544909,1980.0,Small molecule,Regulator (calcium),0,False,0,True,1,True,False,False,418.344695332
CLOPIDOGREL BISULFATE,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,CHEMBL1083385,1997.0,Small molecule,Inhibitor (platelet),0,False,0,True,0,True,False,False,419.0264069759999
AMINOPHYLLINE,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,CHEMBL1370561,1940.0,Small molecule,Relaxant (smooth muscle),0,False,0,True,1,True,True,True,420.1981992480001
CHOLINE FENOFIBRATE,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,CHEMBL1201745,2008.0,Small molecule,,0,False,0,True,0,True,False,False,421.165600676
MEPHENTERMINE SULFATE,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,CHEMBL3184799,1951.0,Small molecule,,0,False,0,True,0,False,True,False,424.2395786319999
KETOTIFEN FUMARATE,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,CHEMBL1633,1999.0,Small molecule,Anti-Asthmatic,0,False,0,True,0,False,False,True,425.129693836
PAROXETINE MESYLATE,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CHEMBL1200609,2003.0,Small molecule,,0,False,0,True,0,True,False,False,425.130836708
PSEUDOEPHEDRINE SULFATE,CN[C@@H](C)[C@@H](O)c1ccccc1.CN[C@@H](C)[C@@H](O)c1ccccc1.O=S(=O)(O)O,CHEMBL3989855,1963.0,Small molecule,,0,False,0,True,0,True,False,False,428.1981077439999
EPHEDRINE SULFATE,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O,CHEMBL1523964,2016.0,Small molecule,Adrenergic,0,False,0,True,0,False,True,False,428.1981077439999
HEXOCYCLIUM METHYLSULFATE,COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,CHEMBL1626570,1982.0,Small molecule,,0,False,0,True,0,True,False,False,428.234493252
TIMOLOL MALEATE,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,CHEMBL1200870,1978.0,Small molecule,Anti-Adrenergic (beta-receptor),0,False,0,True,0,True,False,True,432.1678702359999
HYDROXYCHLOROQUINE SULFATE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,CHEMBL1690,1955.0,Small molecule,Antimalarial; Suppressant (lupus erythematosus),0,False,0,True,0,True,False,False,433.1438196759999
LEVALLORPHAN TARTRATE,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,CHEMBL2062276,1982.0,Small molecule,,0,False,0,True,0,False,True,False,433.2100523319999
DEXBROMPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1200638,1963.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,434.084119316
BROMPHENIRAMINE MALEATE,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1200961,1957.0,Small molecule,Antihistaminic,0,False,0,True,0,True,True,False,434.084119316
FLUVOXAMINE MALEATE,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,CHEMBL1409,1994.0,Small molecule,Antiobsessional Agent,0,False,0,True,0,True,False,False,434.1664711799999
VENLAFAXINE BESYLATE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.O=S(=O)(O)c1ccccc1,CHEMBL5095051,2022.0,Small molecule,,0,False,0,True,0,True,False,False,435.207944156
ESTROPIPATE,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,CHEMBL1200980,1977.0,Small molecule,Estrogen,0,False,0,True,1,True,False,True,436.203193124
DISOPYRAMIDE PHOSPHATE,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,CHEMBL1201020,1977.0,Small molecule,Cardiac Depressant (anti-arrhythmic),0,False,0,True,0,True,False,False,437.2079577539999
DOLASETRON MESYLATE,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,CHEMBL2368924,1997.0,Small molecule,Antimigraine; Anti-Emetic,0,False,0,True,0,True,True,False,438.146072172
PANOBINOSTAT LACTATE,CC(O)C(=O)O.Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,CHEMBL3545368,2015.0,Small molecule,,0,False,0,True,0,True,False,False,439.210721028
BRIMONIDINE TARTRATE,Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)C(O)C(O)C(=O)O,CHEMBL2062257,1996.0,Small molecule,Adrenergic (ophthalmic),0,False,0,True,0,False,False,True,441.02839533199983
LISINOPRIL,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,CHEMBL419213,1987.0,Small molecule,,0,False,0,True,0,True,False,False,441.2475004599999
PERINDOPRIL ERBUMINE,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CHEMBL1200343,1993.0,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,441.320271476
ECONAZOLE NITRATE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CHEMBL1201049,1982.0,Small molecule,Antifungal,0,False,0,True,0,False,False,True,443.0206390319999
LEVORPHANOL TARTRATE,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O.O.O=C(O)C(O)C(O)C(=O)O,CHEMBL3989768,1991.0,Small molecule,,0,False,0,True,0,True,True,False,443.2155316359999
LOXAPINE SUCCINATE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,CHEMBL1201155,1975.0,Small molecule,Tranquilizer (minor),0,False,0,True,0,True,False,False,445.1404485479999
DIPHENHYDRAMINE CITRATE,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1201089,2005.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,447.1893168879999
TRIPELENNAMINE CITRATE,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1200769,1948.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,447.2005502679999
ANILERIDINE PHOSPHATE,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.O=P(O)(O)O,CHEMBL1200543,1982.0,Small molecule,,0,False,0,True,0,False,True,False,450.191973342
DIHYDROCODEINE BITARTRATE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,CHEMBL2062266,1983.0,Small molecule,Analgesic,0,False,0,True,1,True,False,False,451.1842315079999
BETHANIDINE SULFATE,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O,CHEMBL2110368,1982.0,Small molecule,Antihypertensive,0,False,0,True,0,True,False,False,452.2205745039999
PRIMAQUINE PHOSPHATE,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,CHEMBL43128,1952.0,Small molecule,Antimalarial,0,False,0,True,0,True,False,False,455.12225270399983
LISDEXAMFETAMINE DIMESYLATE,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,CHEMBL1201178,2007.0,Small molecule,,0,False,0,True,0,True,False,False,455.1759923960001
METHYLERGONOVINE MALEATE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,CHEMBL1200843,1946.0,Small molecule,Oxytocic,0,False,0,True,1,True,True,False,455.205635648
SULCONAZOLE NITRATE,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CHEMBL1200348,1985.0,Small molecule,Antifungal,0,False,0,True,0,False,False,True,458.997795412
CLEMASTINE FUMARATE,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,CHEMBL1200795,1977.0,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,459.1812507399999
VONOPRAZAN FUMARATE,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,CHEMBL2064032,2022.0,Small molecule,,0,False,0,True,0,True,False,False,461.10568458
ORPHENADRINE CITRATE,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1200395,1959.0,Small molecule,Antihistaminic; Relaxant (skeletal muscle),0,False,0,True,0,True,True,False,461.20496695199984
ALOGLIPTIN BENZOATE,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,CHEMBL227529,2013.0,Small molecule,,0,False,0,True,1,True,False,False,461.206304344
CANAGLIFLOZIN,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.O,CHEMBL4594217,2011.0,Small molecule,,0,False,0,True,1,True,False,False,462.15123780400006
DOXYCYCLINE,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O,CHEMBL1200699,1967.0,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,462.163830412
