pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,CHEMBL44354,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,546.0991390440001
TEPOTINIB HYDROCHLORIDE,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O,CHEMBL4594292,1970,Small molecule,,0,False,0,True,0,True,False,False,546.214616532
EDOXABAN,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,CHEMBL1269025,1970,Small molecule,,0,False,0,True,0,True,False,False,547.17685112
DARUNAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,CHEMBL1323,1970,Small molecule,,0,False,0,True,1,True,False,False,547.2352215239999
UBROGEPANT,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,CHEMBL2364638,1970,Small molecule,,0,False,0,True,0,True,False,False,549.1987743520001
FLUPHENAZINE ENANTHATE,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL1200951,1970,Small molecule,Antipsychotic,0,False,0,True,0,False,True,False,549.263683116
THIOTHIXENE HYDROCHLORIDE,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.Cl.Cl.O.O,CHEMBL3989824,1970,Small molecule,,0,False,0,True,0,True,True,False,551.1446039599999
BOSENTAN,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,CHEMBL957,1970,Small molecule,Antagonist (endothelin receptor),0,False,0,True,0,True,False,False,551.1838546480001
ALISKIREN,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,CHEMBL1639,1970,Small molecule,,0,False,0,True,0,True,False,False,551.393436416
COPANLISIB HYDROCHLORIDE,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21.Cl.Cl,CHEMBL3545068,1970,Small molecule,,0,False,0,True,0,False,True,False,552.1767068000001
GILTERITINIB,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,CHEMBL3301622,1970,Small molecule,,0,False,0,True,0,True,False,False,552.353637268
CEFTRIAXONE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,CHEMBL161,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,554.046057916
BEDAQUILINE,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,CHEMBL376488,1970,Small molecule,,0,False,0,True,0,True,False,False,554.156890332
ROLAPITANT HYDROCHLORIDE,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl.O,CHEMBL3707330,1970,Small molecule,,0,False,0,True,0,True,False,False,554.177089788
NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL180022,1970,Small molecule,,0,False,0,True,0,True,False,False,556.1989664680001
OMADACYCLINE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL1689772,1970,Small molecule,,0,False,0,True,1,True,True,False,556.2896996199999
DRONEDARONE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CHEMBL184412,1970,Small molecule,,0,False,0,True,0,True,False,False,556.297093508
DEMECARIUM,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,CHEMBL1201229,1970,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,True,556.39775898418
CEFPODOXIME PROXETIL,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,CHEMBL1201016,1970,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,557.125019444
CERITINIB,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CHEMBL2403108,1970,Small molecule,,0,False,0,True,0,True,False,False,557.222738692
VECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,CHEMBL1201219,1970,Small molecule,Neuromuscular Blocking Agent,0,False,0,True,1,False,True,False,557.4312847240899
FENOPROFEN CALCIUM,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2],CHEMBL2103736,1970,Small molecule,Anti-Inflammatory; Analgesic,0,False,0,True,0,True,False,False,558.1566588999999
ALATROFLOXACIN,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,CHEMBL1201197,1970,Small molecule,Antibacterial,0,True,0,True,0,False,True,False,558.18385256
ERAVACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,CHEMBL1951095,1970,Small molecule,,0,False,0,True,1,False,True,False,558.212592172
OLMESARTAN MEDOXOMIL,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CHEMBL1200692,1970,Small molecule,,0,False,0,True,0,True,False,False,558.2226826800002
ATORVASTATIN,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CHEMBL1487,1970,Small molecule,Inhibitor (HMG-CoA reductase),0,False,0,True,0,True,False,False,558.2530004399999
INFIGRATINIB,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,CHEMBL1852688,1970,Small molecule,,0,False,0,True,0,True,False,False,559.186543212
SOTORASIB,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL4535757,1970,Small molecule,,0,False,0,True,0,True,False,False,560.2347452600001
CHLORAMPHENICOL PALMITATE,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,CHEMBL1506,1970,Small molecule,Antirickettsial; Antibacterial,0,False,0,True,0,True,False,False,560.241992424
ENTRECTINIB,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CHEMBL1983268,1970,Small molecule,,0,False,0,True,0,True,False,False,560.271130768
DEFEROXAMINE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,CHEMBL556,1970,Small molecule,"Antidote (to iron poisoning); Chelating Agent,Chelating Agent (iron)",0,False,0,True,0,False,True,False,560.353362496
CEFOTIAM HYDROCHLORIDE,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl,CHEMBL1200589,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,561.0801909280001
MEZLOCILLIN SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL1697708,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,561.0963990079999
BRINCIDOFOVIR,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,CHEMBL203321,1970,Small molecule,,0,False,0,True,1,True,False,False,561.354287634
BEROTRALSTAT,N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,CHEMBL4594271,1970,Small molecule,,0,False,0,True,0,True,False,False,562.2104223320001
ACLIDINIUM BROMIDE,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-],CHEMBL551466,1970,Small molecule,,0,False,0,True,0,False,False,True,563.07996254
ESTRAMUSTINE PHOSPHATE SODIUM,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],CHEMBL1200721,1970,Small molecule,Antineoplastic,0,False,0,True,1,True,False,False,563.09831823
DAUNORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,CHEMBL1563,1970,Small molecule,Antineoplastic,0,False,0,True,1,False,True,False,563.1558238399999
FOSINOPRIL,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,CHEMBL3039598,1970,Small molecule,Antihypertensive; Enzyme Inhibitor (angiotensin-converting),0,False,0,True,0,True,False,False,563.301189442
MOXALACTAM DISODIUM,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+],CHEMBL1200357,1970,Small molecule,Anti-Infective,0,False,0,True,1,False,True,False,564.0651357160002
MIBEFRADIL DIHYDROCHLORIDE,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,CHEMBL1534525,1970,Small molecule,Vasodilator,0,True,0,True,0,True,False,False,567.24307572
NELFINAVIR,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL584,1970,Small molecule,Antiviral,0,False,0,True,0,True,False,False,567.31307792
CEFTAZIDIME SODIUM,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-].[Na+],CHEMBL1200768,1970,Small molecule,,0,False,0,True,1,False,True,False,568.0810832920001
AZILSARTAN MEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CHEMBL2028661,1970,Small molecule,,0,False,0,True,0,True,False,False,568.159413728
PONATINIB HYDROCHLORIDE,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl,CHEMBL2105708,1970,Small molecule,,0,False,0,True,0,True,False,False,568.196521856
ELUXADOLINE,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O,CHEMBL2159122,1970,Small molecule,,0,False,0,True,0,True,False,False,569.2638192200001
CEFEPIME HYDROCHLORIDE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-],CHEMBL1200962,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,570.0888799759999
MIDOSTAURIN,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,1970,Small molecule,,0,False,0,True,0,True,False,False,570.22670544
NALDEMEDINE,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,CHEMBL2105755,1970,Small molecule,,0,False,0,True,1,True,False,False,570.2478348080001
BALOXAVIR MARBOXIL,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,CHEMBL4297503,1970,Small molecule,,0,False,0,True,0,True,False,False,571.122477516
UMBRALISIB,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,CHEMBL3948730,1970,Small molecule,,0,False,0,True,0,True,False,False,571.183124288
LETERMOVIR,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,CHEMBL1241951,1970,Small molecule,,0,False,0,True,0,True,True,False,572.204668256
TAZEMETOSTAT,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL3414621,1970,Small molecule,,0,False,0,True,0,True,False,False,572.336255888
PANCURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,CHEMBL185073,1970,Small molecule,Neuromuscular Blocking Agent,0,False,0,True,1,False,True,False,572.4542112401799
TELOTRISTAT ETHYL,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,CHEMBL2105695,1970,Small molecule,,0,False,0,True,0,True,False,False,574.1707010320001
CEFOTETAN,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,CHEMBL474579,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,575.0021445040002
ZAFIRLUKAST,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,CHEMBL603,1970,Small molecule,Anti-Asthmatic (leukotriene antagonist),0,False,0,True,0,True,False,False,575.209006776
NETUPITANT,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL206253,1970,Small molecule,,0,False,0,True,0,True,True,False,578.248030964
DESERPIDINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL1200515,1970,Small molecule,,0,False,0,True,1,True,False,False,578.2628161759999
DOXORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,CHEMBL359744,1970,Small molecule,Antineoplastic,0,False,0,True,1,False,True,False,579.1507384599998
EPIRUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl,CHEMBL1200981,1970,Small molecule,Antineoplastic,0,False,0,True,1,False,True,False,579.1507384599998
LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,1970,Small molecule,,0,False,0,True,0,True,False,False,580.1347322120001
FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL2103830,1970,Small molecule,,0,False,0,True,0,True,False,False,580.1482912619999
ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL442,1970,Small molecule,Analgesic (specific in migraine),0,False,0,True,1,True,False,True,581.2638192200001
STREPTOMYCIN,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,CHEMBL372795,1970,Small molecule,Antibacterial (tuberculostatic),0,False,0,True,1,False,True,False,581.2656696879999
AVACOPAN,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,CHEMBL3989871,1970,Small molecule,,0,False,0,True,0,True,False,False,581.2665402399999
IVOSIDENIB,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,CHEMBL3989958,1970,Small molecule,,0,False,0,True,0,True,False,False,582.1394009040001
POLIDOCANOL,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CHEMBL1231723,1970,Small molecule,,0,False,0,True,0,False,True,False,582.4342981839999
FOSTEMSAVIR,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,CHEMBL3301594,1970,Small molecule,,0,False,0,True,0,True,False,False,583.1580474220001
NILOTINIB HYDROCHLORIDE MONOHYDRATE,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O,CHEMBL1201740,1970,Small molecule,,0,False,0,True,0,True,False,False,583.1710353800001
BRIGATINIB,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,CHEMBL3545311,1970,Small molecule,,0,False,0,True,0,True,False,False,583.2591377980001
DIHYDROERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL1732,1970,Small molecule,Anti-Adrenergic,0,False,0,True,1,False,True,True,583.2794692840001
FOSAMPRENAVIR,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CHEMBL1664,1970,Small molecule,,0,False,0,True,0,True,False,False,585.1909873619999
MONTELUKAST,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,CHEMBL787,1970,Small molecule,Anti-Asthmatic (leukotriene antagonist),0,False,0,True,0,True,False,False,585.2104426919999
TIGECYCLINE,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL376140,1970,Small molecule,,0,False,0,True,1,False,True,False,585.2798632079999
FOSINOPRIL SODIUM,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],CHEMBL3039596,1970,Small molecule,Antihypertensive; Enzyme Inhibitor (angiotensin-converting),0,False,0,True,0,True,False,False,585.28313369
AMIKACIN,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,CHEMBL177,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,585.2857364359998
MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4650319,1970,Small molecule,,0,False,0,True,0,True,False,False,585.306352728
MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,CHEMBL2103873,1970,Small molecule,,0,False,0,True,0,True,False,False,585.96334832
CEFONICID SODIUM,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+],CHEMBL1201005,1970,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,585.9987130320001
IRINOTECAN,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CHEMBL481,1970,Small molecule,Antineoplastic (DNA topoisomerase I Inhibitor),0,False,0,True,1,False,True,False,586.279134936
ETOPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CHEMBL44657,1970,Small molecule,Antineoplastic,0,False,0,True,1,True,True,False,588.1842910839998
LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,CHEMBL2107831,1970,Small molecule,,0,False,0,True,0,True,False,False,590.140898484
FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL1200854,1970,Small molecule,Antipsychotic,0,False,0,True,0,False,True,False,591.310633308
DRONEDARONE HYDROCHLORIDE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,CHEMBL1201729,1970,Small molecule,,0,False,0,True,0,True,False,False,592.27377122
PLAZOMICIN,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,CHEMBL1650559,1970,Small molecule,,0,False,0,True,1,False,True,False,592.343191736
REVEFENACIN,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,CHEMBL3833319,1970,Small molecule,,0,False,0,True,0,False,False,True,597.3315048559999
RAPACURONIUM,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,CHEMBL1201352,1970,Small molecule,Neuromuscular Blocking Agent,0,True,0,True,1,False,True,False,597.4625848520899
TIPRANAVIR,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,CHEMBL222559,1970,Small molecule,,0,False,0,True,0,True,False,False,602.206227816
REMDESIVIR,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,CHEMBL4065616,1970,Small molecule,,0,False,0,True,1,False,True,False,602.2253987099999
PIPECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,CHEMBL1201206,1970,Small molecule,Neuromuscular Blocking Agent,0,False,0,True,1,False,True,False,602.4760093041801
ATOGEPANT,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,CHEMBL3991065,1970,Small molecule,,0,False,0,True,0,True,False,False,603.170508916
BENZONATATE,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CHEMBL1374379,1970,Small molecule,Antitussive,0,False,0,True,0,True,False,False,603.3618615159999
AMBENONIUM CHLORIDE,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-],CHEMBL1200541,1970,Small molecule,,0,False,0,True,0,True,False,False,606.206187304
FULVESTRANT,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL1358,1970,Small molecule,,0,False,0,True,1,False,True,False,606.316607464
MONTELUKAST SODIUM,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],CHEMBL1200681,1970,Small molecule,Anti-Asthmatic (leukotriene antagonist),0,False,0,True,0,True,False,False,607.19238694
RESERPINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL772,1970,Small molecule,Antihypertensive,0,True,0,True,1,True,True,False,608.27338086
ROCURONIUM BROMIDE,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-],CHEMBL1200648,1970,Small molecule,Neuromuscular Blocking Agent,0,False,0,True,1,False,True,False,608.3188702759999
