pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
LACIDIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,CHEMBL460291,,Small molecule,Antihypertensive,0,False,0,True,0,False,False,False,455.23078777599994
GLUCOSAMINE SULFATE,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,CHEMBL3989750,,Small molecule,,0,False,0,True,1,False,False,False,456.1261245759999
DEQUALINIUM,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,CHEMBL333826,,Small molecule,,0,False,0,True,0,False,False,False,456.32420012018
RALTITREXED,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,CHEMBL225071,,Small molecule,Advanced Colorectal Cancer Treatment (thymidylate synthase inhibitor),0,False,0,True,0,False,False,False,458.1260054239999
CEFAMANDOLE,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,CHEMBL1146,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,462.0780096759999
PIVAMPICILLIN,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,CHEMBL3182343,,Small molecule,,0,False,0,True,1,False,False,False,463.177706648
BILASTINE,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,CHEMBL1742423,,Small molecule,,0,False,0,True,0,False,False,False,463.28349204399996
MEBEVERINE HYDROCHLORIDE,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,CHEMBL1446650,,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,False,False,False,465.22820093199994
METHYLPREDNISOLONE ACEPONATE,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1697782,,Small molecule,,0,False,0,True,1,False,False,False,472.246103492
ALVERINE CITRATE,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1408594,,Small molecule,Anticholinergic,0,False,0,True,0,False,False,False,473.24135245999986
FLUSPIRILENE,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,CHEMBL46516,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,475.243519052
CARBENICILLIN PHENYL SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL2105996,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,476.10180167199997
FLUNARIZINE HYDROCHLORIDE,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,CHEMBL552659,,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,476.159760696
ALMITRINE,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,CHEMBL1183717,,Small molecule,,0,True,0,True,0,False,False,False,477.24525036800003
CLOBETASONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CCl)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)C(=O)C[C@@]21C,CHEMBL2308885,,Small molecule,Anti-Inflammatory,0,False,0,True,1,False,False,False,478.19223002399997
HYDROCORTISONE HEMISUCCINATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O.O,CHEMBL3989663,,Small molecule,,0,False,0,True,1,False,False,False,480.2359327319998
TALAMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,CHEMBL1619785,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,481.1307564559999
NICERGOLINE,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,CHEMBL1372950,,Small molecule,Vasodilator,0,False,0,True,1,False,False,False,483.115753792
FLUCLORONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL461332,,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,False,486.13760760799994
LIDOFLAZINE,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL92870,,Small molecule,Vasodilator (coronary),0,False,0,True,0,False,False,False,491.27481918
ISOMETHEPTENE MUCATE,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,CHEMBL2355839,,Small molecule,,0,False,0,True,0,False,False,False,492.34106649599977
PROMETHAZINE TEOCLATE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,CHEMBL3833361,,Small molecule,,0,False,0,True,1,False,False,False,498.16047278400004
NICOTINE BITARTRATE,CN1CCC[C@H]1c1cccnc1.O.O.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,CHEMBL3989563,,Small molecule,,0,False,0,True,0,False,False,False,498.16970363999974
MASITINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1908391,,Small molecule,,0,False,0,True,0,False,False,False,498.2201805800001
TRITOQUALINE,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,CHEMBL2104445,,Small molecule,,0,False,0,True,0,False,False,False,500.2158659839999
LINZAGOLIX,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)O)c3c2=O)cc1OCc1c(OC)ccc(F)c1F,CHEMBL3668014,,Small molecule,,0,False,0,True,1,False,False,False,508.0552064799999
CYCLOBARBITAL CALCIUM,CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.[Ca+2],CHEMBL2106556,,Small molecule,,0,True,0,True,0,False,False,False,510.17912565999995
PINAVERIUM,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,CHEMBL1909324,,Small molecule,,0,False,0,True,0,False,False,False,510.22134731208996
STRONTIUM RANELATE,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],CHEMBL3707306,,Small molecule,,0,False,0,True,0,False,False,False,513.7957103519999
CEFPIROME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,CHEMBL65794,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,514.1093098040002
BAMETHAN SULFATE,CCCCNCC(O)c1ccc(O)cc1.CCCCNCC(O)c1ccc(O)cc1.O=S(=O)(O)O,CHEMBL2106636,,Small molecule,Vasodilator,0,False,0,True,0,False,False,False,516.2505372399999
FUSIDIC ACID,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,CHEMBL374975,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,516.3450892559999
FENTICONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1.O=[N+]([O-])O,CHEMBL2107703,,Small molecule,Antifungal,0,False,0,True,0,False,False,False,517.062982512
TALAMPICILLIN HYDROCHLORIDE,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21.Cl,CHEMBL1411731,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,517.1074341679999
THIOPROPAZATE HYDROCHLORIDE,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.Cl.Cl,CHEMBL3989786,,Small molecule,,0,False,0,True,0,False,False,False,517.11243124
QUININE BISULFATE,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O.O=S(=O)(O)O,CHEMBL2146083,,Small molecule,,0,False,0,True,1,False,False,False,520.1185370959998
DEQUALINIUM CHLORIDE,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21.[Cl-].[Cl-],CHEMBL121663,,Small molecule,,0,False,0,True,0,False,False,False,526.2630026400001
GLIQUIDONE,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,CHEMBL383634,,Small molecule,,0,False,0,True,0,False,False,False,527.2090067759999
CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL2105842,,Small molecule,Glucocorticoid,0,False,0,True,1,False,False,False,530.278072316
PROSCILLARIDIN,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,CHEMBL600325,,Small molecule,Cardiotonic,0,False,0,True,1,False,False,False,530.2879683039998
CEFSULODIN,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,CHEMBL3351077,,Small molecule,,0,False,0,True,1,False,False,False,532.0722555999998
DELAMANID,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,CHEMBL218650,,Small molecule,,0,False,0,True,0,False,False,False,534.17261918
FUSIDATE SODIUM,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+],CHEMBL1256987,,Small molecule,,0,False,0,True,1,False,False,False,538.3270335039999
DEXTROMORAMIDE TARTRATE,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1.O=C(O)C(O)C(O)C(=O)O,CHEMBL3833311,,Small molecule,,0,False,0,True,0,False,False,False,542.2628161759999
DOXORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CHEMBL53463,,Small molecule,Antineoplastic,0,False,0,True,1,False,False,False,543.1740607479999
BENETHAMINE PENICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CCNCc2ccccc2)cc1,CHEMBL2107679,,Small molecule,,0,False,0,True,1,False,False,False,545.2348276
TELOTRISTAT,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,CHEMBL2103855,,Small molecule,,0,False,0,True,0,False,False,False,546.1394009040001
CEFSULODIN SODIUM,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1.[Na+],CHEMBL1590946,,Small molecule,,0,False,0,True,1,False,False,False,554.0541998479999
ACEFYLLINE PIPERAZINE,C1CNCCN1.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,CHEMBL2106660,,Small molecule,,0,False,0,True,1,False,False,False,562.2248079200001
CARBENOXOLONE,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CHEMBL499915,,Small molecule,Glucocorticoid,0,False,0,True,0,False,False,False,570.35565394
HALQUINOLS,Oc1c(Cl)cc(Cl)c2cccnc12.Oc1c(Cl)ccc2cccnc12.Oc1ccc(Cl)c2cccnc12,CHEMBL3833358,,Small molecule,,0,False,0,True,0,False,False,False,571.0024021239999
DISTIGMINE BROMIDE,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1.[Br-].[Br-],CHEMBL1098285,,Small molecule,,0,False,0,True,0,False,False,False,574.0790297039999
CHLORHEXIDINE HYDROCHLORIDE,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CHEMBL1484251,,Small molecule,"Anti-Infective, Topical",0,False,0,True,0,False,False,False,576.1565517440001
CEFODIZIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,CHEMBL2303613,,Small molecule,,0,False,0,True,1,False,False,False,584.0276309799999
OUABAIN,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,CHEMBL222863,,Small molecule,,0,False,0,True,1,False,False,False,584.2832768479999
PINAVERIUM BROMIDE,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC.[Br-],CHEMBL1909298,,Small molecule,,0,False,0,True,0,False,False,False,589.1402329919999
SULTAMICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,CHEMBL506110,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,594.1454205399999
NICOFURANOSE,O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,CHEMBL1697844,,Small molecule,,0,False,0,True,1,False,False,False,600.149242968
LYMECYCLINE,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CHEMBL2103929,,Small molecule,,0,False,0,True,1,False,False,False,602.2587934159999
DIOSMIN,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,CHEMBL231884,,Small molecule,,0,False,0,True,1,False,False,False,608.1741203239999
LERCANIDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,CHEMBL250270,,Small molecule,,0,False,0,True,0,False,False,False,611.2995360320001
CEFPIROME SULFATE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O,CHEMBL2106076,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,612.0766893480002
CARBENOXOLONE SODIUM,CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.[Na+].[Na+],CHEMBL1697717,,Small molecule,Glucocorticoid,0,False,0,True,0,False,False,False,614.3195424360001
TRAMETINIB,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,CHEMBL2103875,,Small molecule,,0,False,0,True,1,False,False,False,615.0778804360001
ZINC OLEATE,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Zn+2],CHEMBL3833362,,Small molecule,,0,False,0,True,0,False,False,False,626.4252527919999
LERCANIDIPINE HYDROCHLORIDE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,CHEMBL2106419,,Small molecule,,0,False,0,True,0,False,False,False,647.2762137440002
PHYSOSTIGMINE SULFATE,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=S(=O)(O)O,CHEMBL2105891,,Small molecule,Cholinergic (ophthalmic),0,False,0,True,0,False,False,False,648.2941333680001
ALCURONIUM,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,CHEMBL3305985,,Small molecule,,0,False,0,True,1,False,False,False,666.3922796801801
ALMITRINE MESYLATE,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1.CS(=O)(=O)O.CS(=O)(=O)O,CHEMBL3181957,,Small molecule,,0,False,0,True,0,False,False,False,669.2214803440002
TEMOPORFIN,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2CC4)C=C3)c1,CHEMBL383675,,Small molecule,Antineoplastic,0,False,0,True,1,False,False,False,680.2423555040001
PREDNISOLONE STEAGLATE,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL2105774,,Small molecule,,0,False,0,True,1,False,False,False,684.4601190079999
HYOSCYAMINE SULFATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2.CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2.O.O.O=S(=O)(O)O,CHEMBL3989570,,Small molecule,,0,False,0,True,0,False,False,False,712.3240961040001
PIPOTIAZINE PALMITATE,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CHEMBL2106439,,Small molecule,Antipsychotic,0,False,0,True,0,False,False,False,713.425999496
OUABAIN,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O.O.O.O.O.O.O.O.O,CHEMBL1889436,,Small molecule,,0,False,0,True,1,False,False,False,728.3677943200001
ALCURONIUM CHLORIDE,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69.[Cl-].[Cl-],CHEMBL3188339,,Small molecule,,0,False,0,True,1,False,False,False,736.3310822000001
VINDESINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL238071,,Small molecule,,0,False,0,True,1,False,False,False,753.4101490999998
XAMOTEROL FUMARATE,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1.O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1.O=C(O)/C=C/C(=O)O,CHEMBL1329567,,Small molecule,,0,False,0,True,0,False,False,False,794.3698004080002
METILDIGOXIN,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,CHEMBL1697843,,Small molecule,,0,False,0,True,1,False,False,False,794.4452567920001
VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,CHEMBL2110725,,Small molecule,,0,False,0,True,1,False,False,False,816.3909711280003
ROXITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1214185,,Small molecule,Antibacterial,0,False,0,True,1,False,False,False,836.524569732
SPIRAMYCIN,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,CHEMBL453514,,Small molecule,,0,False,0,True,1,False,False,False,842.5140050480001
VINDESINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,CHEMBL3989543,,Small molecule,,0,False,0,True,1,False,False,False,851.377528644
CYCLOGUANIL PAMOATE,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CHEMBL3989825,,Small molecule,,0,False,0,True,0,True,False,False,890.2822344880002
LENACAPAVIR,CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c(NS(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O,CHEMBL4594438,,Small molecule,,0,False,0,True,0,False,False,False,967.1435190039999
LANATOSIDE C,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL506569,,Small molecule,,0,False,0,True,1,False,False,False,984.4929948320002
MIFAMURTIDE,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,CHEMBL2111100,,Small molecule,,0,False,0,True,1,False,False,False,1236.7485118980003
MIFAMURTIDE,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+],CHEMBL2107354,,Small molecule,,0,False,0,True,1,False,False,False,1276.74102083
MIKAMYCIN,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,CHEMBL2146161,,Small molecule,,0,False,0,True,1,False,False,False,1391.6437903879998
